frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
3557,709,48.2,False,351,82,392,109,0.99,car,122.65517241379311
3574,689,38.6,False,344,81,385,107,0.99,car,123.24137931034483
3663,725,49.2,False,330,83,364,107,0.99,truck,126.3103448275862
3683,728,44.6,False,368,79,403,95,0.99,car,127.0
3709,733,44.1,False,369,78,400,93,0.99,car,127.89655172413794
3720,727,53.2,False,-1,146,78,215,0.99,car,128.27586206896552
3731,740,47.9,False,371,80,401,93,0.99,car,128.6551724137931
3749,744,48.2,False,354,83,386,100,0.99,car,129.27586206896552
3767,713,5.0,False,312,85,341,106,0.99,truck,129.89655172413794
3827,752,43.0,False,346,85,374,101,0.99,car,131.9655172413793
3840,754,68.7,False,4,154,78,209,0.99,car,132.41379310344828
3845,753,38.7,False,344,83,373,98,0.99,car,132.58620689655172
3857,758,64.0,False,390,60,478,131,0.99,truck,133.0
3923,763,43.0,False,348,84,377,101,0.99,car,135.27586206896552
3943,771,49.7,False,373,80,407,101,0.99,car,135.9655172413793
3972,776,59.5,False,7,157,79,212,0.99,car,136.9655172413793
4019,765,53.5,False,345,79,383,103,0.99,car,138.58620689655172
4025,785,76.6,False,367,76,392,92,0.99,truck,138.79310344827587
4031,746,8.7,False,306,75,333,93,0.99,car,139.0
4057,778,60.5,False,82,148,146,213,0.99,car,139.89655172413794
4075,797,50.0,False,370,78,399,94,0.99,car,140.51724137931035
4095,782,31.0,False,335,77,365,94,0.99,car,141.20689655172413
4141,800,49.1,False,-4,141,74,219,0.99,car,142.79310344827587
4143,809,48.8,False,367,80,401,96,0.99,car,142.86206896551724
4185,815,39.3,False,342,82,367,96,0.99,car,144.31034482758622
4214,804,103.5,True,-6,60,62,130,0.99,truck,145.31034482758622
4219,822,49.9,False,368,78,395,92,0.99,car,145.48275862068965
4223,821,44.9,False,320,83,353,107,0.99,truck,145.6206896551724
4232,823,52.5,False,350,81,394,109,0.99,truck,145.93103448275863
4261,829,55.6,False,376,84,408,100,0.99,car,146.93103448275863
4288,833,59.7,False,282,84,305,104,0.99,car,147.86206896551724
4343,832,50.9,False,279,83,309,108,0.99,truck,149.75862068965517
4348,834,40.8,False,4,154,68,205,0.99,car,149.93103448275863
4370,792,49.9,False,76,161,140,219,0.99,car,150.68965517241378
4408,811,76.5,False,2,162,68,216,0.99,car,152.0
4434,846,50.0,False,6,163,77,219,0.99,car,152.89655172413794
4451,698,5.0,False,376,82,410,101,0.99,car,153.48275862068965
4491,851,48.4,False,373,81,406,97,0.99,car,154.86206896551724
