frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
61,75,92.8,False,910,357,1071,508,0.99,car,2.103448275862069
61,76,92.8,False,714,368,846,514,0.99,car,2.103448275862069
99,77,92.8,False,719,367,872,519,0.99,car,3.413793103448276
132,78,92.8,False,939,363,1099,521,0.99,car,4.551724137931035
134,79,92.8,False,680,361,820,516,0.99,car,4.620689655172414
238,80,104.4,True,705,366,830,512,0.99,car,8.206896551724139
246,81,98.8,False,923,362,1081,517,0.99,car,8.482758620689655
256,82,92.8,False,560,356,703,520,0.99,car,8.827586206896552
282,84,92.8,False,349,353,502,514,0.99,car,9.724137931034482
305,85,104.4,True,709,355,855,517,0.99,car,10.517241379310345
316,86,92.8,False,209,365,377,521,0.99,car,10.89655172413793
