frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
62,121,64.0,False,720,397,852,557,0.99,car,2.1379310344827585
63,122,64.6,False,929,394,1099,570,0.99,car,2.1724137931034484
100,123,59.3,False,725,396,877,569,0.99,car,3.4482758620689653
133,125,65.4,False,946,380,1106,558,0.99,car,4.586206896551724
136,124,60.2,False,684,408,833,583,0.99,car,4.689655172413793
240,127,63.4,False,710,403,841,572,0.99,car,8.275862068965518
248,128,70.7,False,955,409,1122,577,0.99,car,8.551724137931034
258,129,61.0,False,559,388,708,583,0.99,car,8.89655172413793
284,132,58.7,False,320,396,479,571,0.99,car,9.793103448275861
308,133,60.9,False,717,401,876,585,0.99,car,10.620689655172415
317,134,63.5,False,196,384,369,573,0.99,car,10.931034482758621
