frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
6,13,102.1,True,733,349,977,599,0.99,car,0.20689655172413793
34,15,75.8,False,1089,357,1305,609,0.99,car,1.1724137931034482
227,25,53.1,False,365,358,565,591,0.99,car,7.827586206896552
231,26,49.7,False,727,368,914,583,0.99,car,7.9655172413793105
266,28,53.6,False,725,350,913,593,0.99,car,9.172413793103448
281,31,48.2,False,386,352,586,594,0.99,car,9.689655172413794
284,30,58.8,False,1051,355,1285,581,0.99,car,9.793103448275861
304,35,51.4,False,741,365,922,589,0.99,car,10.482758620689655
337,39,55.7,False,1062,350,1293,593,0.99,car,11.620689655172415
340,40,53.3,False,756,372,934,579,0.99,car,11.724137931034482
371,43,59.1,False,1034,349,1286,589,0.99,car,12.793103448275861
394,45,53.0,False,760,366,946,588,0.99,car,13.586206896551724
420,46,47.1,False,510,381,654,562,0.99,car,14.482758620689655
423,48,43.2,False,751,356,951,588,0.99,car,14.586206896551724
438,50,46.0,False,1034,367,1267,576,0.99,car,15.10344827586207
445,49,37.5,False,517,380,655,557,0.99,car,15.344827586206897
481,55,46.8,False,1034,379,1247,571,0.99,car,16.586206896551722
516,57,27.8,False,743,410,876,554,0.99,car,17.79310344827586
527,60,25.1,False,234,401,398,535,0.99,car,18.17241379310345
527,61,31.4,False,1009,399,1200,551,0.99,car,18.17241379310345
564,64,30.6,False,760,397,900,543,0.99,car,19.448275862068964
578,65,34.4,False,514,406,647,546,0.99,car,19.93103448275862
617,69,34.3,False,1063,392,1250,554,0.99,car,21.275862068965516
640,67,27.9,False,520,405,662,554,0.99,car,22.06896551724138
673,72,25.9,False,465,387,614,557,0.99,car,23.20689655172414
673,73,31.9,False,779,384,936,567,0.99,car,23.20689655172414
692,74,29.5,False,156,396,358,569,0.99,car,23.862068965517242
706,76,37.2,False,1065,380,1264,561,0.99,car,24.344827586206897
