frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
43,6,60.0,False,246,114,283,149,0.99,vehicle,1.72
44,6,60.0,False,246,111,283,145,0.99,vehicle,1.76
45,6,60.0,False,247,108,283,141,0.99,vehicle,1.8
46,6,60.0,False,248,105,283,138,0.99,vehicle,1.84
47,6,60.0,False,249,102,284,135,0.99,vehicle,1.88
48,6,60.0,False,250,100,284,133,0.99,vehicle,1.92
49,6,60.0,False,250,98,284,130,0.99,vehicle,1.96
50,6,60.0,False,251,96,284,128,0.99,vehicle,2.0
51,6,60.0,False,251,95,284,125,0.99,vehicle,2.04
52,6,60.0,False,252,93,284,123,0.99,vehicle,2.08
53,6,60.0,False,253,91,284,120,0.99,vehicle,2.12
54,6,60.0,False,253,89,283,118,0.99,vehicle,2.16
55,6,60.0,False,254,88,283,115,0.99,vehicle,2.2
56,6,60.0,False,254,86,283,113,0.99,vehicle,2.24
57,6,60.0,False,254,84,283,111,0.99,vehicle,2.28
58,6,60.0,False,255,83,283,109,0.99,vehicle,2.32
59,6,60.0,False,256,81,283,106,0.99,vehicle,2.36
60,6,60.0,False,257,80,283,104,0.99,vehicle,2.4
61,6,60.0,False,257,78,283,102,0.99,vehicle,2.44
62,6,60.0,False,257,77,282,100,0.99,vehicle,2.48
63,6,60.0,False,257,76,283,98,0.99,vehicle,2.52
64,6,60.0,False,258,74,283,96,0.99,vehicle,2.56
65,6,60.0,False,258,73,283,95,0.99,vehicle,2.6
66,6,60.0,False,258,72,282,94,0.99,vehicle,2.64
67,6,60.0,False,259,71,283,93,0.99,vehicle,2.68
68,6,60.0,False,259,70,283,91,0.99,vehicle,2.72
69,6,60.0,False,260,68,282,89,0.99,vehicle,2.76
70,6,60.0,False,260,67,282,88,0.99,vehicle,2.8
71,6,60.0,False,260,66,282,86,0.99,vehicle,2.84
72,6,60.0,False,260,65,282,85,0.99,vehicle,2.88
73,6,60.0,False,261,64,282,83,0.99,vehicle,2.92
74,6,60.0,False,261,63,282,82,0.99,vehicle,2.96
75,6,60.0,False,262,63,282,81,0.99,vehicle,3.0
76,6,60.0,False,262,62,282,80,0.99,vehicle,3.04
77,6,60.0,False,262,61,282,79,0.99,vehicle,3.08
78,6,60.0,False,262,60,282,78,0.99,vehicle,3.12
79,6,60.0,False,262,59,282,77,0.99,vehicle,3.16
80,6,60.0,False,262,58,281,76,0.99,vehicle,3.2
81,6,60.0,False,262,57,281,75,0.99,vehicle,3.24
82,6,60.0,False,262,56,281,74,0.99,vehicle,3.28
