frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
12,29,108.3,True,237,65,282,132,0.99,vehicle,0.48
12,30,91.2,False,237,65,282,132,0.99,vehicle,0.48
12,31,96.4,False,237,65,282,132,0.99,vehicle,0.48
12,32,112.9,True,237,65,282,132,0.99,vehicle,0.48
12,33,114.9,True,237,65,282,132,0.99,vehicle,0.48
12,34,91.7,False,237,65,282,132,0.99,vehicle,0.48
12,35,113.0,True,237,65,282,132,0.99,vehicle,0.48
12,36,91.5,False,237,65,282,132,0.99,vehicle,0.48
12,37,95.4,False,237,65,282,132,0.99,vehicle,0.48
12,38,106.2,True,237,65,282,132,0.99,vehicle,0.48
84,134,93.3,False,230,81,266,116,0.99,vehicle,3.36
84,139,104.3,True,230,81,266,116,0.99,vehicle,3.36
111,71,60.0,False,177,88,213,123,0.99,vehicle,4.44
111,72,60.0,False,177,87,213,123,0.99,vehicle,4.44
111,78,60.0,False,177,87,213,122,0.99,vehicle,4.44
186,69,8.3,False,171,89,213,128,0.99,vehicle,7.44
186,70,8.3,False,171,89,213,128,0.99,vehicle,7.44
186,74,8.3,False,171,89,213,128,0.99,vehicle,7.44
186,76,8.3,False,171,89,212,128,0.99,vehicle,7.44
186,77,8.3,False,171,89,213,128,0.99,vehicle,7.44
186,242,114.8,True,175,87,211,122,0.99,vehicle,7.44
186,243,110.2,True,175,87,211,122,0.99,vehicle,7.44
186,244,109.8,True,175,87,211,122,0.99,vehicle,7.44
189,73,8.0,False,173,85,213,123,0.99,vehicle,7.56
207,136,92.6,False,232,83,271,125,0.99,vehicle,8.28
207,137,114.8,True,231,83,271,125,0.99,vehicle,8.28
207,138,99.5,False,232,83,271,125,0.99,vehicle,8.28
207,140,97.2,False,232,83,271,125,0.99,vehicle,8.28
207,141,96.6,False,231,83,271,125,0.99,vehicle,8.28
207,142,108.8,True,232,83,271,125,0.99,vehicle,8.28
207,143,98.1,False,232,83,271,125,0.99,vehicle,8.28
300,124,6.9,False,233,87,271,124,0.99,vehicle,12.0
300,133,6.9,False,233,87,271,124,0.99,vehicle,12.0
300,270,113.5,True,234,85,268,118,0.99,vehicle,12.0
300,271,112.5,True,234,85,268,118,0.99,vehicle,12.0
300,272,94.2,False,234,85,268,118,0.99,vehicle,12.0
300,273,109.9,True,234,85,268,118,0.99,vehicle,12.0
300,275,104.2,True,234,85,268,118,0.99,vehicle,12.0
300,276,105.4,True,234,85,268,118,0.99,vehicle,12.0
333,125,5.2,False,240,143,294,199,0.99,vehicle,13.32
333,126,5.2,False,240,143,294,199,0.99,vehicle,13.32
333,127,5.2,False,240,143,294,199,0.99,vehicle,13.32
333,128,5.2,False,240,143,294,199,0.99,vehicle,13.32
333,129,5.2,False,240,143,294,199,0.99,vehicle,13.32
333,130,5.2,False,240,143,294,199,0.99,vehicle,13.32
333,131,5.2,False,240,143,294,199,0.99,vehicle,13.32
333,132,5.2,False,240,143,294,199,0.99,vehicle,13.32
354,118,40.0,False,225,84,266,122,0.99,vehicle,14.16
354,298,105.2,True,226,85,263,118,0.99,vehicle,14.16
354,299,104.1,True,226,85,263,118,0.99,vehicle,14.16
354,300,93.4,False,226,85,263,118,0.99,vehicle,14.16
354,301,96.3,False,226,85,263,118,0.99,vehicle,14.16
378,173,40.0,False,289,42,383,164,0.99,vehicle,15.12
378,174,40.0,False,289,42,383,164,0.99,vehicle,15.12
378,175,40.0,False,289,42,383,164,0.99,vehicle,15.12
378,176,40.0,False,289,42,383,164,0.99,vehicle,15.12
378,177,48.0,False,289,43,382,163,0.99,vehicle,15.12
378,178,40.0,False,289,42,383,164,0.99,vehicle,15.12
378,179,48.0,False,289,43,383,163,0.99,vehicle,15.12
378,181,40.0,False,289,42,383,164,0.99,vehicle,15.12
378,182,40.0,False,289,42,383,164,0.99,vehicle,15.12
381,180,34.3,False,287,40,380,160,0.99,vehicle,15.24
423,135,3.2,False,216,140,270,199,0.99,vehicle,16.92
423,274,8.6,False,215,139,271,200,0.99,vehicle,16.92
444,246,40.0,False,209,87,250,126,0.99,vehicle,17.76
444,248,40.0,False,209,87,250,126,0.99,vehicle,17.76
444,250,40.0,False,209,87,250,126,0.99,vehicle,17.76
444,251,40.0,False,209,86,250,126,0.99,vehicle,17.76
