frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
486,22,5.2,False,723,225,792,293,0.82,car,16.75862068965517
487,22,5.2,False,723,225,792,293,0.82,car,16.79310344827586
488,22,5.2,False,725,234,795,304,0.74,car,16.82758620689655
489,22,5.2,False,725,234,795,304,0.74,car,16.862068965517242
490,22,5.2,False,723,241,798,314,0.78,car,16.896551724137932
491,22,5.2,False,723,241,798,314,0.78,car,16.93103448275862
492,15,5.1,False,725,250,802,326,0.78,car,16.96551724137931
493,15,5.1,False,725,250,802,326,0.78,car,17.0
494,14,5.5,False,728,256,805,338,0.79,car,17.03448275862069
494,31,5.3,False,463,227,543,291,0.6,car,17.03448275862069
495,14,5.5,False,728,256,805,338,0.79,car,17.06896551724138
495,31,5.3,False,463,227,543,291,0.6,car,17.06896551724138
496,14,5.5,False,728,266,809,350,0.77,car,17.103448275862068
496,31,5.3,False,458,233,540,301,0.61,car,17.103448275862068
497,14,5.5,False,728,266,809,350,0.77,car,17.137931034482758
497,31,5.3,False,458,233,540,301,0.61,car,17.137931034482758
498,14,5.5,False,728,276,814,363,0.74,car,17.17241379310345
498,31,5.3,False,449,240,533,310,0.53,car,17.17241379310345
499,14,5.5,False,728,276,814,363,0.74,car,17.20689655172414
499,31,5.3,False,449,240,533,310,0.53,car,17.20689655172414
500,14,5.5,False,727,287,817,379,0.77,car,17.24137931034483
500,31,5.3,False,441,250,525,319,0.71,car,17.24137931034483
500,36,5.1,False,861,223,947,289,0.67,car,17.24137931034483
501,14,5.5,False,727,287,817,379,0.77,car,17.275862068965516
501,31,5.3,False,441,250,525,319,0.71,car,17.275862068965516
501,36,5.1,False,861,223,947,289,0.67,car,17.275862068965516
502,14,5.5,False,730,299,823,394,0.81,car,17.310344827586206
502,19,5.4,False,865,229,959,301,0.79,car,17.310344827586206
502,31,5.3,False,432,256,524,329,0.71,car,17.310344827586206
503,14,5.5,False,730,299,823,394,0.81,car,17.344827586206897
503,19,5.4,False,865,229,959,301,0.79,car,17.344827586206897
503,31,5.3,False,432,256,524,329,0.71,car,17.344827586206897
504,19,5.4,False,873,240,966,313,0.83,car,17.379310344827587
504,20,16.3,False,729,311,830,414,0.74,car,17.379310344827587
504,31,5.3,False,420,264,515,341,0.58,car,17.379310344827587
505,19,5.4,False,873,240,966,313,0.83,car,17.413793103448278
505,20,16.3,False,729,311,830,414,0.74,car,17.413793103448278
505,31,5.3,False,420,264,515,341,0.58,car,17.413793103448278
506,11,5.0,False,882,249,979,327,0.72,car,17.448275862068964
506,31,5.3,False,410,272,510,353,0.65,car,17.448275862068964
507,11,5.0,False,882,249,979,327,0.72,car,17.482758620689655
507,31,5.3,False,410,272,510,353,0.65,car,17.482758620689655
508,11,5.0,False,887,258,992,342,0.78,car,17.517241379310345
508,31,5.3,False,397,280,501,366,0.73,car,17.517241379310345
509,11,5.0,False,887,258,992,342,0.78,car,17.551724137931036
509,31,5.3,False,397,280,501,366,0.73,car,17.551724137931036
510,11,5.0,False,896,265,1007,357,0.74,car,17.586206896551722
510,31,5.3,False,386,289,494,378,0.73,car,17.586206896551722
511,11,5.0,False,896,265,1007,357,0.74,car,17.620689655172413
511,31,5.3,False,386,289,494,378,0.73,car,17.620689655172413
512,3,16.0,False,910,276,1024,374,0.77,car,17.655172413793103
512,31,5.3,False,372,299,485,394,0.76,car,17.655172413793103
513,3,16.0,False,910,276,1024,374,0.77,car,17.689655172413794
513,31,5.3,False,372,299,485,394,0.76,car,17.689655172413794
514,3,16.0,False,915,290,1039,390,0.79,car,17.724137931034484
514,31,5.3,False,355,312,477,410,0.66,car,17.724137931034484
515,3,16.0,False,915,290,1039,390,0.79,car,17.75862068965517
515,31,5.3,False,355,312,477,410,0.66,car,17.75862068965517
516,31,5.3,False,341,323,466,429,0.77,car,17.79310344827586
516,4,10.7,False,927,301,1059,412,0.75,car,17.79310344827586
517,31,5.3,False,341,323,466,429,0.77,car,17.82758620689655
517,4,10.7,False,927,301,1059,412,0.75,car,17.82758620689655
536,35,41.6,False,722,225,787,288,0.82,car,18.482758620689655
537,35,41.6,False,722,225,787,288,0.82,car,18.517241379310345
538,35,41.6,False,723,232,792,296,0.8,car,18.551724137931036
539,35,41.6,False,723,232,792,296,0.8,car,18.586206896551722
540,22,5.2,False,724,236,797,307,0.7,car,18.620689655172413
541,22,5.2,False,724,236,797,307,0.7,car,18.655172413793103
542,22,5.2,False,725,244,799,315,0.74,car,18.689655172413794
543,22,5.2,False,725,244,799,315,0.74,car,18.724137931034484
544,15,5.1,False,727,254,804,329,0.82,car,18.75862068965517
545,15,5.1,False,727,254,804,329,0.82,car,18.79310344827586
546,15,5.1,False,730,263,811,342,0.75,car,18.82758620689655
547,15,5.1,False,730,263,811,342,0.75,car,18.862068965517242
548,15,5.1,False,728,273,816,358,0.75,car,18.896551724137932
549,15,5.1,False,728,273,816,358,0.75,car,18.93103448275862
550,15,5.1,False,732,282,824,372,0.82,car,18.96551724137931
551,15,5.1,False,732,282,824,372,0.82,car,19.0
552,14,5.5,False,734,292,832,389,0.73,car,19.03448275862069
553,14,5.5,False,734,292,832,389,0.73,car,19.06896551724138
554,33,5.2,False,612,223,681,288,0.89,car,19.103448275862068
554,14,5.5,False,736,304,840,408,0.8,car,19.103448275862068
555,33,5.2,False,612,223,681,288,0.89,car,19.137931034482758
555,14,5.5,False,736,304,840,408,0.8,car,19.137931034482758
556,33,5.2,False,607,231,680,300,0.85,car,19.17241379310345
557,33,5.2,False,607,231,680,300,0.85,car,19.20689655172414
558,33,5.2,False,601,239,678,310,0.89,car,19.24137931034483
559,33,5.2,False,601,239,678,310,0.89,car,19.275862068965516
560,33,5.2,False,595,247,676,326,0.85,car,19.310344827586206
561,33,5.2,False,595,247,676,326,0.85,car,19.344827586206897
562,33,5.2,False,590,258,673,340,0.81,car,19.379310344827587
563,33,5.2,False,590,258,673,340,0.81,car,19.413793103448278
564,33,5.2,False,584,270,672,358,0.8,car,19.448275862068964
565,33,5.2,False,584,270,672,358,0.8,car,19.482758620689655
566,33,5.2,False,573,283,671,375,0.8,car,19.517241379310345
567,33,5.2,False,573,283,671,375,0.8,car,19.551724137931036
568,33,5.2,False,567,298,667,398,0.75,car,19.586206896551722
569,33,5.2,False,567,298,667,398,0.75,car,19.620689655172413
570,33,5.2,False,558,315,666,422,0.78,car,19.655172413793103
571,33,5.2,False,558,315,666,422,0.78,car,19.689655172413794
592,23,5.4,False,904,216,991,292,0.87,car,20.413793103448278
593,23,5.4,False,904,216,991,292,0.87,car,20.448275862068964
594,23,5.4,False,913,226,1003,303,0.71,car,20.482758620689655
595,23,5.4,False,913,226,1003,303,0.71,car,20.517241379310345
596,23,5.4,False,918,232,1014,316,0.77,car,20.551724137931036
597,23,5.4,False,918,232,1014,316,0.77,car,20.586206896551722
598,23,5.4,False,927,243,1029,329,0.73,car,20.620689655172413
599,23,5.4,False,927,243,1029,329,0.73,car,20.655172413793103
600,23,5.4,False,936,256,1042,344,0.7,car,20.689655172413794
601,23,5.4,False,936,256,1042,344,0.7,car,20.724137931034484
602,13,6.2,False,946,263,1061,363,0.77,car,20.75862068965517
603,13,6.2,False,946,263,1061,363,0.77,car,20.79310344827586
604,13,6.2,False,959,277,1079,380,0.57,car,20.82758620689655
605,13,6.2,False,959,277,1079,380,0.57,car,20.862068965517242
606,13,6.2,False,970,291,1098,402,0.72,car,20.896551724137932
607,13,6.2,False,970,291,1098,402,0.72,car,20.93103448275862
608,13,6.2,False,983,306,1122,423,0.81,car,20.96551724137931
609,13,6.2,False,983,306,1122,423,0.81,car,21.0
610,44,5.0,False,611,224,686,295,0.81,car,21.03448275862069
611,44,5.0,False,611,224,686,295,0.81,car,21.06896551724138
612,44,5.0,False,607,232,685,305,0.86,car,21.103448275862068
613,44,5.0,False,607,232,685,305,0.86,car,21.137931034482758
614,44,5.0,False,603,239,684,314,0.78,car,21.17241379310345
615,44,5.0,False,603,239,684,314,0.78,car,21.20689655172414
616,44,5.0,False,600,247,683,327,0.83,car,21.24137931034483
617,44,5.0,False,600,247,683,327,0.83,car,21.275862068965516
618,44,5.0,False,597,253,682,336,0.76,car,21.310344827586206
619,44,5.0,False,597,253,682,336,0.76,car,21.344827586206897
620,44,5.0,False,591,261,681,353,0.73,car,21.379310344827587
621,44,5.0,False,591,261,681,353,0.73,car,21.413793103448278
622,44,5.0,False,586,272,678,368,0.68,car,21.448275862068964
623,44,5.0,False,586,272,678,368,0.68,car,21.482758620689655
624,44,5.0,False,581,285,676,379,0.75,car,21.517241379310345
625,44,5.0,False,581,285,676,379,0.75,car,21.551724137931036
626,44,5.0,False,575,294,677,398,0.69,car,21.586206896551722
627,44,5.0,False,575,294,677,398,0.69,car,21.620689655172413
628,44,5.0,False,569,307,675,415,0.7,car,21.655172413793103
629,44,5.0,False,569,307,675,415,0.7,car,21.689655172413794
638,49,5.2,False,590,211,666,288,0.56,car,22.0
639,49,5.2,False,590,211,666,288,0.56,car,22.03448275862069
640,49,5.2,False,588,218,664,294,0.66,car,22.06896551724138
641,49,5.2,False,588,218,664,294,0.66,car,22.103448275862068
642,49,5.2,False,584,224,662,306,0.53,car,22.137931034482758
643,49,5.2,False,584,224,662,306,0.53,car,22.17241379310345
644,49,5.2,False,582,230,659,311,0.54,car,22.20689655172414
645,49,5.2,False,582,230,659,311,0.54,car,22.24137931034483
646,43,5.8,False,744,216,820,298,0.7,car,22.275862068965516
647,43,5.8,False,744,216,820,298,0.7,car,22.310344827586206
648,43,5.8,False,745,222,824,309,0.69,car,22.344827586206897
648,49,5.2,False,570,245,656,334,0.58,car,22.344827586206897
649,43,5.8,False,745,222,824,309,0.69,car,22.379310344827587
649,49,5.2,False,570,245,656,334,0.58,car,22.379310344827587
650,43,5.8,False,745,230,832,320,0.7,car,22.413793103448278
650,49,5.2,False,565,251,655,338,0.65,car,22.413793103448278
651,43,5.8,False,745,230,832,320,0.7,car,22.448275862068964
651,49,5.2,False,565,251,655,338,0.65,car,22.448275862068964
652,43,5.8,False,746,238,834,332,0.7,car,22.482758620689655
652,49,5.2,False,558,256,652,359,0.6,car,22.482758620689655
653,43,5.8,False,746,238,834,332,0.7,car,22.517241379310345
653,49,5.2,False,558,256,652,359,0.6,car,22.517241379310345
654,43,5.8,False,749,248,841,344,0.69,car,22.551724137931036
654,49,5.2,False,552,264,651,366,0.55,car,22.551724137931036
655,43,5.8,False,749,248,841,344,0.69,car,22.586206896551722
655,49,5.2,False,552,264,651,366,0.55,car,22.586206896551722
656,43,5.8,False,750,254,847,360,0.68,car,22.620689655172413
656,49,5.2,False,545,279,646,384,0.54,car,22.620689655172413
657,43,5.8,False,750,254,847,360,0.68,car,22.655172413793103
657,49,5.2,False,545,279,646,384,0.54,car,22.655172413793103
658,43,5.8,False,752,264,854,377,0.73,car,22.689655172413794
658,49,5.2,False,537,281,645,397,0.63,car,22.689655172413794
659,43,5.8,False,752,264,854,377,0.73,car,22.724137931034484
659,49,5.2,False,537,281,645,397,0.63,car,22.724137931034484
660,43,5.8,False,754,273,863,394,0.74,car,22.75862068965517
660,49,5.2,False,531,292,643,413,0.56,car,22.75862068965517
661,43,5.8,False,754,273,863,394,0.74,car,22.79310344827586
661,49,5.2,False,531,292,643,413,0.56,car,22.79310344827586
662,43,5.8,False,756,287,871,420,0.77,car,22.82758620689655
662,47,72.9,False,456,214,549,292,0.69,car,22.82758620689655
662,49,5.2,False,521,307,638,429,0.68,car,22.82758620689655
663,43,5.8,False,756,287,871,420,0.77,car,22.862068965517242
663,47,72.9,False,456,214,549,292,0.69,car,22.862068965517242
663,49,5.2,False,521,307,638,429,0.68,car,22.862068965517242
664,47,72.9,False,446,219,542,301,0.57,car,22.896551724137932
665,47,72.9,False,446,219,542,301,0.57,car,22.93103448275862
666,47,72.9,False,434,226,535,312,0.61,car,22.96551724137931
667,47,72.9,False,434,226,535,312,0.61,car,23.0
668,47,72.9,False,421,233,525,322,0.64,car,23.03448275862069
669,47,72.9,False,421,233,525,322,0.64,car,23.06896551724138
672,47,72.9,False,394,248,509,346,0.55,car,23.17241379310345
673,47,72.9,False,394,248,509,346,0.55,car,23.20689655172414
674,47,72.9,False,378,259,500,362,0.5,car,23.24137931034483
675,47,72.9,False,378,259,500,362,0.5,car,23.275862068965516
676,47,72.9,False,361,267,487,377,0.76,car,23.310344827586206
677,47,72.9,False,361,267,487,377,0.76,car,23.344827586206897
678,47,72.9,False,342,279,476,396,0.72,car,23.379310344827587
679,47,72.9,False,342,279,476,396,0.72,car,23.413793103448278
680,47,72.9,False,321,291,465,417,0.74,car,23.448275862068964
681,47,72.9,False,321,291,465,417,0.74,car,23.482758620689655
684,40,5.1,False,906,210,1003,298,0.72,car,23.586206896551722
685,40,5.1,False,906,210,1003,298,0.72,car,23.620689655172413
686,40,5.1,False,914,217,1017,313,0.7,car,23.655172413793103
687,40,5.1,False,914,217,1017,313,0.7,car,23.689655172413794
688,40,5.1,False,920,228,1030,328,0.66,car,23.724137931034484
689,40,5.1,False,920,228,1030,328,0.66,car,23.75862068965517
690,23,5.4,False,933,237,1048,346,0.61,car,23.79310344827586
691,23,5.4,False,933,237,1048,346,0.61,car,23.82758620689655
692,23,5.4,False,944,250,1067,362,0.72,car,23.862068965517242
693,23,5.4,False,944,250,1067,362,0.72,car,23.896551724137932
694,23,5.4,False,953,262,1090,384,0.65,car,23.93103448275862
695,23,5.4,False,953,262,1090,384,0.65,car,23.96551724137931
696,23,5.4,False,969,277,1110,405,0.64,car,24.0
697,23,5.4,False,969,277,1110,405,0.64,car,24.03448275862069
698,23,5.4,False,981,292,1136,429,0.7,car,24.06896551724138
699,23,5.4,False,981,292,1136,429,0.7,car,24.103448275862068
704,48,5.4,False,607,217,680,289,0.83,car,24.275862068965516
705,48,5.4,False,607,217,680,289,0.83,car,24.310344827586206
706,48,5.4,False,603,225,679,299,0.75,car,24.344827586206897
707,48,5.4,False,603,225,679,299,0.75,car,24.379310344827587
708,48,5.4,False,596,232,678,311,0.74,car,24.413793103448278
709,48,5.4,False,596,232,678,311,0.74,car,24.448275862068964
710,48,5.4,False,594,239,675,322,0.74,car,24.482758620689655
711,48,5.4,False,594,239,675,322,0.74,car,24.517241379310345
712,48,5.4,False,585,251,675,337,0.82,car,24.551724137931036
713,48,5.4,False,585,251,675,337,0.82,car,24.586206896551722
714,48,5.4,False,583,260,674,350,0.71,car,24.620689655172413
715,48,5.4,False,583,260,674,350,0.71,car,24.655172413793103
716,48,5.4,False,578,271,674,363,0.62,car,24.689655172413794
