frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
31,101,167.0,True,1047,332,1295,590,0.99,car,1.0689655172413792
226,104,69.6,False,368,363,564,605,0.99,car,7.793103448275862
233,107,52.2,False,740,437,946,685,0.99,car,8.03448275862069
268,112,92.8,True,736,409,940,700,0.99,car,9.241379310344827
279,109,69.6,False,398,343,587,587,0.99,car,9.620689655172415
283,120,104.4,True,1029,351,1298,586,0.99,car,9.758620689655173
335,125,104.4,True,1037,347,1302,595,0.99,car,11.551724137931034
338,118,83.5,False,751,349,915,542,0.99,car,11.655172413793103
370,113,69.6,False,1037,369,1279,603,0.99,car,12.758620689655173
418,124,69.6,False,521,363,652,521,0.99,car,14.413793103448276
420,129,69.6,False,745,344,926,550,0.99,car,14.482758620689655
512,135,44.0,False,740,377,856,490,0.99,car,17.655172413793103
523,136,39.8,False,277,375,422,492,0.99,car,18.03448275862069
577,149,52.2,False,520,396,648,528,0.99,car,19.896551724137932
636,150,44.0,False,542,368,667,496,0.99,car,21.93103448275862
670,155,49.1,False,774,359,915,521,0.99,car,23.103448275862068
670,160,39.8,False,482,365,620,517,0.99,car,23.103448275862068
689,162,46.4,False,206,368,389,519,0.99,car,23.75862068965517
706,159,52.2,False,1069,428,1268,573,0.99,car,24.344827586206897
