frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
228,2,7.39,False,718,331,897,547,0.55,car,7.862068965517241
614,4,2.84,False,1035,360,1215,515,0.83,car,21.17241379310345
224,8,120.0,True,383,318,580,564,0.8,car,7.724137931034483
704,9,3.54,False,1038,350,1241,531,0.84,car,24.275862068965516
358,12,49.13,False,919,207,1081,356,0.78,car,12.344827586206897
326,16,49.13,False,720,215,833,339,0.75,car,11.241379310344827
418,25,139.2,True,515,355,655,532,0.84,car,14.413793103448276
442,29,119.31,True,528,351,658,521,0.71,car,15.241379310344827
598,31,12.65,False,927,243,1029,329,0.73,car,20.620689655172413
524,33,75.93,False,259,380,417,513,0.76,car,18.06896551724138
576,34,119.31,True,522,380,654,516,0.81,car,19.862068965517242
512,38,92.8,True,736,370,859,504,0.79,car,17.655172413793103
636,46,92.8,True,536,364,672,503,0.78,car,21.93103448275862
670,49,75.93,False,476,361,622,528,0.83,car,23.103448275862068
688,51,104.4,True,214,351,402,515,0.88,car,23.724137931034484
