frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
1132,280,5.0,False,452,164,479,189,0.99,car,39.03448275862069
1246,273,5.0,False,331,63,466,150,0.99,car,42.96551724137931
1255,244,5.0,False,315,163,376,210,0.99,car,43.275862068965516
1273,368,5.0,False,372,146,433,181,0.99,bus,43.89655172413793
1327,408,22.3,False,312,98,342,119,0.99,car,45.758620689655174
1363,382,15.1,False,387,98,422,117,0.99,car,47.0
1397,373,5.0,False,317,97,349,119,0.99,car,48.172413793103445
1416,300,113.1,True,274,94,301,117,0.99,car,48.827586206896555
1458,438,84.6,False,99,145,151,189,0.99,car,50.275862068965516
1504,401,5.0,False,26,90,74,125,0.99,car,51.86206896551724
1570,394,8.2,False,30,134,101,193,0.99,car,54.13793103448276
1573,256,5.0,False,103,94,134,116,0.99,truck,54.241379310344826
1651,400,5.0,False,87,95,117,116,0.99,car,56.93103448275862
1654,264,5.0,False,304,97,332,119,0.99,car,57.03448275862069
1666,336,5.0,False,357,98,387,117,0.99,truck,57.44827586206897
1669,371,5.0,False,348,93,376,107,0.99,truck,57.55172413793103
1693,301,15.9,False,319,144,371,184,0.99,car,58.37931034482759
1702,406,5.0,False,363,93,403,118,0.99,car,58.689655172413794
1738,443,5.0,False,407,97,448,120,0.99,car,59.93103448275862
1783,372,5.0,False,365,90,404,116,0.99,truck,61.48275862068966
1849,420,6.2,False,370,95,408,120,0.99,car,63.758620689655174
1849,471,5.9,False,386,146,456,191,0.99,car,63.758620689655174
1864,345,5.0,False,327,94,359,118,0.99,car,64.27586206896552
1918,466,5.0,False,410,166,479,222,0.99,car,66.13793103448276
1966,524,19.1,False,286,96,313,119,0.99,car,67.79310344827586
1971,537,91.0,False,328,93,362,117,0.99,car,67.96551724137932
1981,444,12.2,False,371,97,407,118,0.99,car,68.3103448275862
2047,435,5.0,False,328,92,371,122,0.99,car,70.58620689655173
2110,501,6.9,False,114,89,152,121,0.99,car,72.75862068965517
2116,533,5.4,False,105,143,160,191,0.99,car,72.96551724137932
2184,459,5.0,False,363,89,415,121,0.99,car,75.3103448275862
2284,474,5.0,False,389,156,462,200,0.99,car,78.75862068965517
2341,484,5.0,False,386,145,449,182,0.99,car,80.72413793103448
2386,528,13.2,False,64,90,108,123,0.99,car,82.27586206896552
2386,562,5.0,False,64,90,108,123,0.99,car,82.27586206896552
2389,577,9.4,False,383,142,454,186,0.99,car,82.37931034482759
2425,594,28.3,False,373,95,414,121,0.99,car,83.62068965517241
2488,590,7.2,False,445,146,479,184,0.99,car,85.79310344827586
2581,591,5.0,False,395,151,464,190,0.99,car,89.0
2611,508,5.0,False,278,85,306,107,0.99,car,90.03448275862068
2667,615,94.2,False,327,95,360,120,0.99,car,91.96551724137932
2797,646,24.8,False,25,96,64,120,0.99,truck,96.44827586206897
2899,418,5.0,False,434,141,479,187,0.99,car,99.96551724137932
2910,622,5.0,False,284,90,313,117,0.99,truck,100.34482758620689
2911,600,5.0,False,360,94,401,121,0.99,car,100.37931034482759
2914,453,5.0,False,71,89,114,119,0.99,car,100.48275862068965
2965,669,65.5,False,95,141,151,194,0.99,car,102.24137931034483
3037,636,5.0,False,382,143,449,186,0.99,truck,104.72413793103448
3169,699,94.4,False,322,93,358,120,0.99,car,109.27586206896552
3283,678,5.0,False,159,91,188,121,0.99,truck,113.20689655172414
3289,580,5.0,False,125,93,152,114,0.99,truck,113.41379310344827
3319,731,31.7,False,116,96,149,120,0.99,car,114.44827586206897
3415,703,5.0,False,72,94,109,118,0.99,truck,117.75862068965517
3463,752,28.6,False,457,150,479,179,0.99,car,119.41379310344827
3508,653,5.0,False,0,151,66,237,0.99,car,120.96551724137932
3514,603,27.1,False,403,95,443,117,0.99,car,121.17241379310344
3553,613,5.0,False,366,82,411,120,0.99,car,122.51724137931035
3583,743,5.0,False,394,92,431,117,0.99,car,123.55172413793103
3628,785,104.9,True,406,93,450,118,0.99,car,125.10344827586206
3646,666,5.0,False,411,145,479,205,0.99,car,125.72413793103448
3673,791,104.9,True,403,96,451,120,0.99,car,126.65517241379311
3694,747,5.0,False,72,90,106,108,0.99,car,127.37931034482759
3698,795,105.2,True,409,97,454,119,0.99,car,127.51724137931035
3745,793,15.6,False,368,89,405,107,0.99,car,129.13793103448276
3763,797,12.5,False,323,93,354,116,0.99,car,129.75862068965517
3847,473,5.0,False,429,75,479,139,0.99,car,132.6551724137931
3877,769,5.0,False,69,93,106,117,0.99,car,133.68965517241378
3934,812,5.2,False,408,95,451,121,0.99,car,135.6551724137931
3948,790,5.0,False,329,94,366,120,0.99,truck,136.13793103448276
4098,865,98.0,False,331,97,365,120,0.99,car,141.31034482758622
4126,837,5.8,False,111,85,151,119,0.99,car,142.27586206896552
4135,811,5.0,False,398,94,441,117,0.99,car,142.58620689655172
4183,520,5.0,False,75,46,141,93,0.99,car,144.24137931034483
4216,881,60.8,False,376,81,409,102,0.99,car,145.3793103448276
4218,882,103.8,True,332,91,374,121,0.99,truck,145.44827586206895
4253,885,109.9,True,410,98,454,119,0.99,car,146.6551724137931
4284,887,95.8,False,286,91,318,119,0.99,car,147.72413793103448
4338,900,93.3,False,286,91,319,121,0.99,truck,149.58620689655172
4432,902,9.9,False,33,138,102,191,0.99,car,152.82758620689654
