frame_number,vehicle_id,speed,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
1228,39,2.33,False,27,95,66,120,0.78,car,42.3448275862069
1520,40,1.71,False,0,152,16,179,0.6,car,52.41379310344828
662,41,19.89,False,377,157,449,201,0.84,car,22.82758620689655
661,42,120.0,True,161,68,175,79,0.75,car,22.79310344827586
622,43,119.31,True,5,127,91,204,0.66,car,21.448275862068964
656,44,120.0,True,53,95,85,114,0.54,car,22.620689655172413
744,45,20.88,False,388,98,425,119,0.56,car,25.655172413793103
3180,46,0.67,False,51,86,103,126,0.64,truck,109.65517241379311
826,48,20.88,False,29,136,98,194,0.7,car,28.482758620689655
800,49,104.4,True,400,171,479,225,0.51,truck,27.586206896551722
805,50,120.0,True,146,70,162,80,0.73,car,27.75862068965517
1272,51,3.37,False,276,98,300,117,0.63,car,43.86206896551724
1042,52,19.42,False,81,93,117,118,0.83,car,35.93103448275862
880,53,119.31,True,348,94,386,121,0.55,truck,30.344827586206897
924,54,83.52,False,347,79,415,133,0.59,truck,31.862068965517242
949,55,120.0,True,111,86,134,102,0.75,car,32.724137931034484
1256,56,12.85,False,308,147,360,190,0.82,car,43.310344827586206
968,57,119.31,True,387,96,420,116,0.66,car,33.37931034482759
2596,58,1.1,False,60,94,100,123,0.79,car,89.51724137931035
1036,59,104.4,True,354,96,386,116,0.75,car,35.724137931034484
1067,60,120.0,True,154,76,176,93,0.82,car,36.793103448275865
1069,61,120.0,True,150,77,174,96,0.73,car,36.86206896551724
1416,62,4.72,False,319,97,346,117,0.56,car,48.827586206896555
1498,63,17.04,False,318,144,368,183,0.68,car,51.6551724137931
1132,64,120.0,True,441,149,479,193,0.73,car,39.03448275862069
3290,65,0.81,False,115,96,147,121,0.75,car,113.44827586206897
1258,67,43.96,False,386,96,419,117,0.71,car,43.37931034482759
1438,68,10.19,False,63,94,100,121,0.73,car,49.58620689655172
1730,69,3.65,False,326,95,356,117,0.66,car,59.6551724137931
1306,70,139.2,True,384,97,419,117,0.78,car,45.03448275862069
1352,71,104.4,True,354,99,386,118,0.72,car,46.62068965517241
1332,72,104.4,True,356,95,391,118,0.76,car,45.93103448275862
1774,73,6.19,False,72,92,110,121,0.86,car,61.172413793103445
1390,74,41.76,False,380,96,413,115,0.78,car,47.93103448275862
1400,75,83.52,False,383,145,443,184,0.81,car,48.275862068965516
2606,76,1.6,False,116,96,149,120,0.74,car,89.86206896551724
1486,77,14.91,False,383,95,418,115,0.73,car,51.241379310344826
1666,78,6.01,False,354,96,383,114,0.78,car,57.44827586206897
1648,79,120.0,True,448,152,479,188,0.5,car,56.827586206896555
1559,80,120.0,True,143,78,163,91,0.69,car,53.758620689655174
1732,81,43.96,False,284,92,308,114,0.74,car,59.724137931034484
1678,84,139.2,True,399,95,445,120,0.71,car,57.86206896551724
1780,85,17.4,False,372,91,414,120,0.53,car,61.37931034482759
1768,86,33.41,False,290,93,316,114,0.63,car,60.96551724137931
1798,87,32.12,False,401,94,439,114,0.86,car,62.0
1738,89,120.0,True,403,94,442,117,0.78,car,59.93103448275862
1936,90,9.28,False,330,96,362,120,0.71,car,66.75862068965517
1984,91,13.05,False,130,84,164,110,0.61,car,68.41379310344827
1820,92,120.0,True,406,94,448,116,0.69,car,62.758620689655174
1848,93,119.31,True,370,94,408,120,0.79,car,63.724137931034484
2046,94,8.52,False,329,92,369,121,0.62,truck,70.55172413793103
1878,95,120.0,True,411,93,466,123,0.59,car,64.75862068965517
1966,96,28.8,False,285,94,311,115,0.71,car,67.79310344827586
1980,97,20.88,False,373,97,408,117,0.61,car,68.27586206896552
2166,99,7.88,False,286,89,314,113,0.56,car,74.6896551724138
1920,100,120.0,True,408,96,449,119,0.6,car,66.20689655172414
1954,101,52.2,False,389,141,462,189,0.79,car,67.37931034482759
2104,102,10.19,False,165,96,192,120,0.84,car,72.55172413793103
2058,103,18.56,False,400,88,447,115,0.66,car,70.96551724137932
2424,104,6.63,False,373,94,414,120,0.76,car,83.58620689655173
2908,105,1.94,False,287,94,315,120,0.7,car,100.27586206896552
2168,106,13.69,False,403,94,441,114,0.69,car,74.75862068965517
2592,108,3.81,False,315,142,372,187,0.85,car,89.37931034482759
2666,111,5.16,False,329,95,359,118,0.58,car,91.93103448275862
2342,112,120.0,True,406,95,441,114,0.67,car,80.75862068965517
2500,113,14.16,False,366,97,403,119,0.8,car,86.20689655172414
3084,114,2.41,False,326,94,358,117,0.64,car,106.34482758620689
2723,115,111.36,True,177,80,198,101,0.78,car,93.89655172413794
2910,116,3.65,False,406,96,441,116,0.69,car,100.34482758620689
2510,117,75.93,False,406,94,446,117,0.71,car,86.55172413793103
2714,119,12.65,False,348,94,381,116,0.72,car,93.58620689655173
2886,122,9.08,False,382,142,453,186,0.86,car,99.51724137931035
2910,124,120.0,True,360,95,401,121,0.77,car,100.34482758620689
3476,125,3.35,False,366,94,405,120,0.79,car,119.86206896551724
3038,126,120.0,True,409,97,449,120,0.84,car,104.75862068965517
3154,127,20.37,False,381,143,456,193,0.55,car,108.75862068965517
3462,128,55.68,False,457,148,479,178,0.53,car,119.37931034482759
3626,129,120.0,True,412,97,456,119,0.79,car,125.03448275862068
3672,131,120.0,True,409,97,449,119,0.8,car,126.62068965517241
4176,132,4.51,False,366,94,402,116,0.81,car,144.0
3696,133,120.0,True,411,96,455,121,0.86,car,127.44827586206897
3720,134,120.0,True,407,96,448,118,0.78,car,128.27586206896552
3788,135,28.8,False,429,97,455,118,0.7,car,130.6206896551724
3886,136,26.1,False,417,95,460,119,0.81,car,134.0
4082,137,11.29,False,392,145,461,189,0.81,car,140.75862068965517
4134,140,21.42,False,398,94,440,115,0.79,car,142.55172413793105
4208,141,16.7,False,406,94,445,117,0.7,car,145.10344827586206
4442,142,7.08,False,410,97,452,119,0.78,car,153.17241379310346
